Baseline 100%T_S,,Baseline 100%T_P,,Sample S 6.00 12.00,,Sample S 6.00  180.00,,Sample P 6.00  180.00,,Sample P 6.00 12.00,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%T,Wavelength (nm),%T,Wavelength (nm),%R,
453,34.44335938,453,97.20081329,453,35.2691803,453,64.39191437,453,64.78673553,453,34.80633545,
452,34.37078857,452,96.85762787,452,35.29644012,452,64.41279602,452,64.7755661,452,34.82526016,
451,34.30059433,451,96.48005676,451,35.32067108,451,64.39398193,451,64.75849152,451,34.84918594,
450,34.25390244,450,96.12744904,450,35.34742737,450,64.3707962,450,64.73365784,450,34.85624313,
449,34.20006561,449,95.75430298,449,35.30098724,449,64.35112,449,64.71121216,449,34.86324692,
448,34.16420364,448,95.37965393,448,35.33565903,448,64.32726288,448,64.68747711,448,34.8703804,
447,34.12391663,447,94.95417023,447,35.36256409,447,64.30710602,447,64.69146729,447,34.88749313,
446,34.09843063,446,94.56687927,446,35.38308334,446,64.26586151,446,64.66482544,446,34.90771866,
445,34.07048416,445,94.16220093,445,35.39252472,445,64.25213623,445,64.6457901,445,34.90644836,
444,34.04519272,444,93.74425507,444,35.372715,444,64.23740387,444,64.64050293,444,34.93885803,
443,34.02158356,443,93.33057404,443,35.42418671,443,64.26410675,443,64.61174774,443,34.94340515,
442,33.99477768,442,92.90131378,442,35.44113922,442,64.24757385,442,64.58331299,442,34.96151733,
441,33.9795723,441,92.49495697,441,35.46146011,441,64.21191406,441,64.56636047,441,34.98264313,
440,33.96386719,440,92.07541656,440,35.44842529,440,64.17927551,440,64.55673218,440,34.99637222,
439,33.94924545,439,91.65013123,439,35.44105148,439,64.13661957,439,64.53567505,439,35.00937653,
438,33.91284561,438,91.22098541,438,35.48325729,438,64.12569427,438,64.5144577,438,35.02132797,
437,33.88621521,437,90.81299591,437,35.48576355,437,64.10438538,437,64.50893402,437,35.04152298,
